mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
5673886,space,3.67,space,2.869,0.2224,0.116,1,0,0,ex4,space,4.097,space,2.935,space,16.918,-0.4544,0.1464,1,0,0,image_0,0,0,0,48,1,1175,A man standing next to a child in a chair.,M,0,7,MSR-VTT-videoTestVideo_video8522-shot1_1,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img151.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img154.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img158.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img160.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img162.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img165.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img167.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img169.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img171.jpg,Images/MSR-VTT-videoTestVideo_video8522-shot1_1/img172.jpg,119,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.0384,-0.1464,1,0,0,image_7,0,1,1,2,1,2015,A bag of eggs in a bag on a shelf.,M,1,7,MSR-VTT-videoTestVideo_video9053-shot1_8,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img370.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img371.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img376.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img379.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img381.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img383.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img386.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img388.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img391.jpg,Images/MSR-VTT-videoTestVideo_video9053-shot1_8/img394.jpg,1257,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.0528,-0.1528,1,0,0,image_7,0,2,2,35,1,1467,a close up of a person with a cell phone.,M,0,9,MSR-VTT-videoTestVideo_video9682-shot0_3,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img230.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img232.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img234.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img238.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img243.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img250.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img253.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img260.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img267.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img272.jpg,460,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.04,0.1576,1,0,0,image_2,0,3,3,61,1,3,A grey elephant with golden leaves on it. ,H,,2,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.4704,-0.18,1,0,0,image_5,0,4,4,23,1,1696,A man riding on the back of a horse.,M,0,8,MSR-VTT-videoTestVideo_video9649-shot1_2,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img89.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img109.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img117.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img128.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img133.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img145.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img155.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img169.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img174.jpg,Images/MSR-VTT-videoTestVideo_video9649-shot1_2/img181.jpg,148,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.0256,-0.1656,1,0,0,image_7,0,5,5,15,1,1342,A man standing in a field with a bunch of binoculars.,M,0,8,video-storytelling-videocamping_EytINruY3-U-shot8_0,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img0.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img3.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img8.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img11.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img17.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img27.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img36.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img40.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img47.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot8_0/img68.jpg,618,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.5104,-0.14,1,0,0,image_9,0,6,6,18,1,1103,A person holding a sandwich on top of a plate.,M,0,9,YouCook-video0024-shot5_0,Images/YouCook-video0024-shot5_0/img19.jpg,Images/YouCook-video0024-shot5_0/img56.jpg,Images/YouCook-video0024-shot5_0/img114.jpg,Images/YouCook-video0024-shot5_0/img168.jpg,Images/YouCook-video0024-shot5_0/img174.jpg,Images/YouCook-video0024-shot5_0/img187.jpg,Images/YouCook-video0024-shot5_0/img276.jpg,Images/YouCook-video0024-shot5_0/img285.jpg,Images/YouCook-video0024-shot5_0/img312.jpg,Images/YouCook-video0024-shot5_0/img327.jpg,340,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.512,-0.1896,1,0,0,image_9,0,7,7,57,1,638,You can see a golden object at the very top center of the picture.  You can't see the entire golden object. ,H,0,7,MSR-VTT-videoTestVideo_video8689-shot1_2,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img218.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img226.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img312.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img384.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img445.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img483.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img501.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img547.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img572.jpg,Images/MSR-VTT-videoTestVideo_video8689-shot1_2/img591.jpg,1330,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.2176,0.1624,1,0,0,image_1,0,8,8,62,1,4,A penguin holding a piece of paper with text on it. ,H,,1,open-images-2521_074d6af730ed17a6,Checks/check5/open-images-509_4d8bd994cb8c6eaeimg0.jpg,Checks/check5/open-images-2521_074d6af730ed17a6img1.jpg,Checks/check5/open-images-1365_a00a5fde334ae45aimg4.jpg,Checks/check5/open-images-1602_44092afdeab39e73img6.jpg,Checks/check5/open-images-1032_059f3cdfb85ee0ceimg3.jpg,Checks/check5/open-images-727_25b77fff36adba66img2.jpg,Checks/check5/open-images-2208_0fb92b9978d98575img2.jpg,Checks/check5/open-images-1305_05769e6abb16fdc8img9.jpg,Checks/check5/open-images-2676_052dbf7b4899430bimg1.jpg,Checks/check5/open-images-2569_1e81d79bb796a2dbimg7.jpg,,,1,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.0032,0.1112,1,0,0,image_2,0,9,9,42,1,1281,A bunch of fire hoses sitting on top of a pile of leaves.,M,0,4,video-storytelling-videocamping_EytINruY3-U-shot19_0,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img0.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img4.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img27.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img65.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img72.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img109.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img111.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img113.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img129.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot19_0/img154.jpg,1123,26,0,2022-06-16_03h17.22.335,annotation,2021.2.3,Win32,60.0024001,,
