mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
8319454,space,5.201,space,3.796,0.270833333,0.104166667,1,0,0,ex4,space,4.669,space,7.507,space,1.042,0.49661705,0.173883627,1,0,0,image_4,0,0,0,13,1,592,The bridesmaid is near the back. The female photographer standing at the back left is to the left of the tripod and has head completely turned to the back.,H,0,4,video-storytelling-videowedding_Bp8t824h5NE-shot45_0,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img0.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img6.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img23.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img46.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img55.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img91.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img137.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img151.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img181.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot45_0/img236.jpg,915,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,-0.035182679,-0.144113667,1,0,0,image_7,0,1,1,40,1,1766,A table with a bunch of video games on it.,M,0,5,MSR-VTT-videoTestVideo_video8896-shot1_1,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img96.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img109.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img129.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img136.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img146.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img198.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img231.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img272.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img314.jpg,Images/MSR-VTT-videoTestVideo_video8896-shot1_1/img367.jpg,1659,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,-0.473612991,-0.180649526,1,0,0,image_5,0,2,2,7,1,1975,A person dressed up as a dog on a lawn.,M,0,5,video-storytelling-videobirthday__amwPjAcoC8-shot75_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img2.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img4.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img8.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img22.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img38.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img44.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img52.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img56.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot75_0/img59.jpg,1865,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,0.035182679,0.134641407,1,0,0,image_2,0,3,3,10,1,223,his mouth is close to the water bottle but not touching it,H,0,2,video-storytelling-videocamping_EytINruY3-U-shot43_1,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img109.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img119.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img132.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img169.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img250.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img301.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img309.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img312.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img314.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img326.jpg,79,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,0.535859269,0.123815968,1,0,0,image_4,0,4,4,2,1,325,Only the top of the neck of the bottle can be seen. The bottom edge of the man's chin is just barely visible.,H,0,4,MSR-VTT-videoTestVideo_video7511-shot1_2,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img56.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img57.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img60.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img62.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img63.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img64.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img66.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img67.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img72.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img73.jpg,1876,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,0.269282815,-0.160351827,1,0,0,image_8,0,5,5,47,1,651,The man looks like he is smiling at the camera with teeth together.  His left hand is off the right side of the image.,H,0,8,MSR-VTT-videoTestVideo_video8195-shot0_1,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img44.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img50.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img57.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img60.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img79.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img84.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img86.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img91.jpg,Images/MSR-VTT-videoTestVideo_video8195-shot0_1/img100.jpg,409,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,-0.255751015,0.184709066,1,0,0,image_1,0,6,6,48,1,716,"The men stand facing close to each other, at the most equal and similar heights.",H,0,1,MSR-VTT-videoTestVideo_video8509-shot1_1,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img62.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img77.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img102.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img113.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img116.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img139.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img143.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img146.jpg,Images/MSR-VTT-videoTestVideo_video8509-shot1_1/img150.jpg,1177,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,-0.461434371,-0.157645467,1,0,0,image_5,0,7,7,59,1,1,The only picture of a hawk.  It is looking to the left.  You see lots of branches and darker blue sky. ,H,,5,open-images-958_686caac9c5b322e7,Checks/check2/open-images-2603_1b5152f01f0093e7img3.jpg,Checks/check2/open-images-1836_069810916ce5d675img8.jpg,Checks/check2/open-images-974_0748fdedc4bf8b7bimg2.jpg,Checks/check2/open-images-617_01fb725fb1aa7b04img6.jpg,Checks/check2/open-images-507_047769e1f977cd97img2.jpg,Checks/check2/open-images-958_686caac9c5b322e7img5.jpg,Checks/check2/open-images-1278_21851d9bf5dc05c9img7.jpg,Checks/check2/open-images-2424_05f04546e01499f2img0.jpg,Checks/check2/open-images-1529_1442b11a10a6aeadimg3.jpg,Checks/check2/open-images-514_2c523ddedc2561d4img1.jpg,,,1,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,-0.240866035,0.158998647,1,0,0,image_1,0,8,8,35,1,530,You can barely see the orange object on the far left hand side of the picture.  The man's left hand is slightly behind his body. ,H,0,1,MSR-VTT-videoTestVideo_video9175-shot1_1,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img60.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img62.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img70.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img76.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img79.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img85.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img90.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img96.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img106.jpg,Images/MSR-VTT-videoTestVideo_video9175-shot1_1/img111.jpg,563,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
,,,,,,,,,,,,,,,,,0.288227334,0.130581867,1,0,0,image_3,0,9,9,54,1,433,Only the top of the girl's face in the foreground be seen as she looks left.,H,0,1,video-storytelling-videowedding_de8dLXvgV-I-shot28_0,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img0.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img60.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img68.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img81.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img87.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img114.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img121.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img179.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img221.jpg,Images/video-storytelling-videowedding_de8dLXvgV-I-shot28_0/img248.jpg,1779,23,0,2022-06-15_16h41.05.991,annotation,2021.2.3,Win32,60.0240096,,
