mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
5870067,space,6.2623,space,3.9673,0.225,0.110185185,1,0,0,ex4,space,5.0219,space,6.6226,space,4.5644,0.252777778,-0.142592593,1,0,0,image_8,0,0,0,55,1,207,"There are four purple people, one is cut off on the left side and one is cut off on the bottom. In the top right corner there is a white line, just to the left of that a white line goes around a column, it cuts through a purple person laying next to the column.",H,0,8,MSR-VTT-videoTestVideo_video8027-shot1_0,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img52.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img57.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video8027-shot1_0/img73.jpg,1481,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.028703704,-0.169444444,1,0,0,image_7,0,1,1,6,1,1036,There is picture overlay.  The main picture is of a person with a blue outfit on and the faded picture is three people standing.  ,H,0,7,MSR-VTT-videoTestVideo_video8337-shot1_0,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img44.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img63.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img66.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img67.jpg,Images/MSR-VTT-videoTestVideo_video8337-shot1_0/img74.jpg,1380,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.263888889,0.121296296,1,0,0,image_3,0,2,2,4,1,1430,A person is cutting up a piece of onion on a cutting board.,M,0,3,YouCook-video0034-shot13_0,Images/YouCook-video0034-shot13_0/img0.jpg,Images/YouCook-video0034-shot13_0/img5.jpg,Images/YouCook-video0034-shot13_0/img14.jpg,Images/YouCook-video0034-shot13_0/img33.jpg,Images/YouCook-video0034-shot13_0/img74.jpg,Images/YouCook-video0034-shot13_0/img84.jpg,Images/YouCook-video0034-shot13_0/img101.jpg,Images/YouCook-video0034-shot13_0/img113.jpg,Images/YouCook-video0034-shot13_0/img127.jpg,Images/YouCook-video0034-shot13_0/img130.jpg,514,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,-0.001851852,0.121296296,1,0,0,image_2,0,3,3,21,1,2082,A woman holding a cell phone in her hand.,M,1,0,MSR-VTT-videoTestVideo_video7984-shot1_4,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img346.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img355.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img380.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img403.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img423.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img438.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img446.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img450.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img454.jpg,Images/MSR-VTT-videoTestVideo_video7984-shot1_4/img466.jpg,348,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,-0.465740741,-0.173148148,1,0,0,image_5,0,4,4,41,1,795,A picture of a man looking straight down with his eyes closed. ,H,0,5,MSR-VTT-videoTestVideo_video9319-shot1_2,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img163.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img170.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img186.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img201.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img211.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img220.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img229.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img236.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img272.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img276.jpg,2054,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.531481481,-0.185185185,1,0,0,image_9,0,5,5,18,1,1505,A group of people standing next to each other in a field.,M,0,2,video-storytelling-videocamping_1OzbiB1TIWI-shot40_4,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img228.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img229.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img231.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img233.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img234.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img235.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img236.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img237.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img239.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot40_4/img242.jpg,1393,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.523148148,0.109259259,1,0,0,image_4,0,6,6,40,1,1409,A man laying on the ground in the middle of the street.,M,0,4,MSR-VTT-videoTestVideo_video7112-shot4_4,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img157.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img160.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img164.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img172.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img179.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img192.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img199.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img202.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img205.jpg,Images/MSR-VTT-videoTestVideo_video7112-shot4_4/img208.jpg,1612,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.062037037,-0.15462963,1,0,0,image_7,0,7,7,23,1,285,The dog on the right has taken his hands away from his face and are at chest level palms facing inward toward his body. .  ,H,0,7,video-storytelling-videobirthday__amwPjAcoC8-shot42_0,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img0.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img2.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img5.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img8.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img14.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img23.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img25.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img27.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img29.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot42_0/img33.jpg,835,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,0.026851852,0.136111111,1,0,0,image_2,0,8,8,11,1,1950,A bowl of food is being cooked on a stove top.,M,0,6,MSR-VTT-videoTestVideo_video7285-shot1_0,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img163.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img190.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img474.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img533.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img540.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img549.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img560.jpg,337,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
,,,,,,,,,,,,,,,,,-0.239814815,0.116666667,1,0,0,image_1,0,9,9,12,1,190,"Her right eye is barely visible, the edge cuts right through it.",H,1,1,video-storytelling-videocamping_dBXYM3dQTSo-shot55_3,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img268.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img270.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img275.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img278.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img281.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img286.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img293.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img301.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img308.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_3/img316.jpg,1910,2,0,2022-06-14_19h09.19.036,annotation,2021.2.3,Win32,59.99880002,,
