mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
2117299,space,2.4856,space,2.7149,0.278703704,0.101851852,1,0,0,ex4,space,3.0985,space,5.1832,space,0.8824,-0.5,0.138888889,1,0,0,image_0,0,0,0,0,1,330,Two people are in a red car. They are align almost vertically.,H,1,0,MSR-VTT-videoTestVideo_video9668-shot1_1,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img45.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img47.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img53.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img55.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img60.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img65.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img67.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img75.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img84.jpg,Images/MSR-VTT-videoTestVideo_video9668-shot1_1/img93.jpg,972,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,0.467592593,-0.135185185,1,0,0,image_9,0,1,1,12,1,1945,A woman talking on her cell phone while driving.,M,0,6,video-storytelling-videocamping_1OzbiB1TIWI-shot9_1,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img95.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img106.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img119.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img127.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img137.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img155.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img164.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img167.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img171.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot9_1/img176.jpg,216,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,0.508333333,0.130555556,1,0,0,image_4,0,2,2,23,1,1893,A group of people jumping onto a dirt road.,M,1,9,video-storytelling-videocamping_1OzbiB1TIWI-shot14_4,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img745.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img748.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img758.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img767.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img808.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img815.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img825.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img835.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img842.jpg,Images/video-storytelling-videocamping_1OzbiB1TIWI-shot14_4/img845.jpg,1035,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.007407407,-0.123148148,1,0,0,image_7,0,3,3,18,1,30,The ball is high in the air with only black behind it. The number on the red jersey is not legible at all.,H,0,7,MSR-VTT-videoTestVideo_video8013-shot1_0,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img20.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video8013-shot1_0/img31.jpg,1089,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.02962963,-0.137962963,1,0,0,image_7,0,4,4,38,1,1943,A man and a woman standing next to each other.,M,1,6,MSR-VTT-videoTestVideo_video8842-shot1_0,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img29.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img35.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video8842-shot1_0/img42.jpg,2016,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,0.519444444,-0.12962963,1,0,0,image_9,0,5,5,60,1,2,Green type writer with a red tape. ,H,,9,open-images-531_0dd4eb59d465a8be,Checks/check3/open-images-503_1ccd6fa641154ebbimg7.jpg,Checks/check3/open-images-1852_00faf52058ad28b8img4.jpg,Checks/check3/open-images-386_1b2e28d6d994603eimg1.jpg,Checks/check3/open-images-471_1121e9f97c200ac0img8.jpg,Checks/check3/open-images-1886_3db71eaddb618934img8.jpg,Checks/check3/open-images-1696_20a4ebf0c0f76b05img6.jpg,Checks/check3/open-images-2447_128483a48e1552f4img6.jpg,Checks/check3/open-images-2994_9965cbf8aa20bda0img2.jpg,Checks/check3/open-images-1068_03d63613107970b3img6.jpg,Checks/check3/open-images-531_0dd4eb59d465a8beimg9.jpg,,,1,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.008333333,-0.139814815,1,0,0,image_7,0,6,6,34,1,699,The two men with glasses are looking in the direction of the man to their left,H,0,7,MSR-VTT-videoTestVideo_video9745-shot1_2,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img180.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img188.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img194.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img200.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img207.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img212.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img219.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img230.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img237.jpg,Images/MSR-VTT-videoTestVideo_video9745-shot1_2/img241.jpg,1499,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.257407407,-0.137037037,1,0,0,image_6,0,7,7,24,1,1345,A woman laying on top of a bed in a room.,M,0,6,MSR-VTT-videoTestVideo_video7057-shot1_11,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img273.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img276.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img279.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img281.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img285.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img290.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img294.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img295.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img298.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img299.jpg,1899,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.441666667,0.142592593,1,0,0,image_0,0,8,8,44,1,1093,A young girl wearing a hat and riding a skateboard.,M,0,8,MSR-VTT-videoTestVideo_video7542-shot9_0,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img45.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img48.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img52.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img65.jpg,Images/MSR-VTT-videoTestVideo_video7542-shot9_0/img70.jpg,55,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
,,,,,,,,,,,,,,,,,-0.225925926,-0.125925926,1,0,0,image_6,0,9,9,41,1,1967,A woman laying on top of a bed in a room.,M,0,5,MSR-VTT-videoTestVideo_video7057-shot1_11,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img273.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img276.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img279.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img281.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img285.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img290.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img294.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img295.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img298.jpg,Images/MSR-VTT-videoTestVideo_video7057-shot1_11/img299.jpg,873,28,0,2022-06-15_18h08.35.612,annotation,2021.2.3,Win32,60.10699044,,
