mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
4893267,space,131.2378,space,14.3239,0.25390625,0.05078125,1,0,0,ex4,space,1.9924,space,0.6558,space,4.121,0.02734375,0.151041667,1,0,0,2.8689,image_2,0,0,0,10,1,1537,A group of people standing in front of a horse.,M,0,2,MSR-VTT-videoTestVideo_video9248-shot0_1,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img62.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img71.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img88.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img92.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img98.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img125.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img147.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img153.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img163.jpg,Images/MSR-VTT-videoTestVideo_video9248-shot0_1/img193.jpg,2015,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.423177083,0.091145833,1,0,0,0.9526,image_0,0,1,1,43,1,198,Thumb is centered about in the middle of the bowl. Other hand is barely visible on top.,H,0,1,YouCook-video0008-shot2_4,Images/YouCook-video0008-shot2_4/img629.jpg,Images/YouCook-video0008-shot2_4/img631.jpg,Images/YouCook-video0008-shot2_4/img634.jpg,Images/YouCook-video0008-shot2_4/img636.jpg,Images/YouCook-video0008-shot2_4/img639.jpg,Images/YouCook-video0008-shot2_4/img644.jpg,Images/YouCook-video0008-shot2_4/img645.jpg,Images/YouCook-video0008-shot2_4/img648.jpg,Images/YouCook-video0008-shot2_4/img657.jpg,Images/YouCook-video0008-shot2_4/img667.jpg,985,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.305989583,0.127604167,1,0,0,0.3559,image_3,0,2,2,44,1,1920,A person is holding a toy that is wrapped in plastic.,M,1,7,MSR-VTT-videoTestVideo_video9161-shot1_0,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img30.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img83.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img90.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img95.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img105.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img111.jpg,Images/MSR-VTT-videoTestVideo_video9161-shot1_0/img114.jpg,999,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.204427083,-0.096354167,1,0,0,0.1281,image_8,0,3,3,25,1,1890,A little boy wearing a green helmet standing in front of a building.,M,0,9,video-storytelling-videobirthday__amwPjAcoC8-shot11_1,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img35.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img41.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img46.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img56.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img101.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img112.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img118.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img120.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img121.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img125.jpg,2052,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.317708333,0.075520833,1,0,0,0.4543,image_1,0,4,4,11,1,566,You can just start to see the teeth of the woman coming in from the right. You can only see one eye clearly. ,H,0,4,video-storytelling-videocamping_dBXYM3dQTSo-shot74_0,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img0.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img3.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img5.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img6.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img7.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img8.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img9.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img10.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img12.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot74_0/img15.jpg,635,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.294270833,0.079427083,1,0,0,0.6446,image_3,0,5,5,9,1,791,The dog's right ear is just barely touching the right side of the image.,H,0,4,video-storytelling-videocamping_dBXYM3dQTSo-shot42_1,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img66.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img75.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img80.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img83.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img84.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img85.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img92.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img94.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img100.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot42_1/img106.jpg,1102,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.149739583,-0.139322917,1,0,0,0.1627,image_7,0,6,6,57,1,97,Bread placed on pan with no hand and no utensils. Looks yellow,H,0,5,YouCook-video0027-shot5_0,Images/YouCook-video0027-shot5_0/img2.jpg,Images/YouCook-video0027-shot5_0/img8.jpg,Images/YouCook-video0027-shot5_0/img19.jpg,Images/YouCook-video0027-shot5_0/img23.jpg,Images/YouCook-video0027-shot5_0/img46.jpg,Images/YouCook-video0027-shot5_0/img57.jpg,Images/YouCook-video0027-shot5_0/img107.jpg,Images/YouCook-video0027-shot5_0/img115.jpg,Images/YouCook-video0027-shot5_0/img127.jpg,Images/YouCook-video0027-shot5_0/img130.jpg,153,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.3125,-0.075520833,1,0,0,0.312,image_8,0,7,7,6,1,94,The white dish is almost completely visible but the hand holding it is barely visible. ,H,0,8,MSR-VTT-videoTestVideo_video7285-shot1_0,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img163.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img190.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img474.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img533.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img540.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img549.jpg,Images/MSR-VTT-videoTestVideo_video7285-shot1_0/img560.jpg,1276,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.0390625,-0.154947917,1,0,0,0.3573,image_7,0,8,8,20,1,1018,"The balding man is shaking a person's hand, but it is blocked by the man in grey.",H,0,2,video-storytelling-videowedding_Bp8t824h5NE-shot39_1,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img104.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img117.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img222.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img257.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img343.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img389.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img394.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img401.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img416.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot39_1/img429.jpg,2060,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.458333333,0.157552083,1,0,0,0.721,image_0,0,9,9,61,1,3,A grey elephant with golden leaves on it. ,H,,2,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.388020833,-0.16796875,1,0,0,0.1116,image_9,0,10,10,51,1,1600,A woman sitting next to a child on a cell phone.,M,0,7,MSR-VTT-videoTestVideo_video9682-shot0_3,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img230.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img232.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img234.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img238.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img243.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img250.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img253.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img260.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img267.jpg,Images/MSR-VTT-videoTestVideo_video9682-shot0_3/img272.jpg,1914,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.434895833,0.109375,1,0,0,0.4119,image_4,0,11,11,13,1,571,The woman has four fingers on her wrist.  The thumb is also touching farther up the arm.  The image is pretty clear with very little blur. ,H,1,9,MSR-VTT-videoTestVideo_video9550-shot1_0,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img44.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img70.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img90.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img95.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9550-shot1_0/img103.jpg,1126,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,0.239583333,-0.106770833,1,0,0,0.2534,image_8,0,12,12,4,1,2068,A black and white animal laying on top of a pile of dirt.,M,0,3,video-storytelling-videocamping_EytINruY3-U-shot37_0,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img0.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img16.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img21.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img42.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img141.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img159.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img315.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img317.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img318.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot37_0/img321.jpg,796,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.048177083,-0.108072917,1,0,0,0.5582,image_7,0,13,13,48,1,197,her arm is up and the visible half of her face shows an open mouth and part of her eye,H,0,3,MSR-VTT-videoTestVideo_video8630-shot1_3,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img188.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img189.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img191.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img193.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img196.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img200.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img202.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img206.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img213.jpg,Images/MSR-VTT-videoTestVideo_video8630-shot1_3/img220.jpg,546,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
,,,,,,,,,,,,,,,,,-0.158854167,-0.0546875,1,0,0,0.1305,image_6,0,14,14,0,1,602,A close up of the singer from the shoulder up. His mouth is open.,H,0,8,MSR-VTT-videoTestVideo_video9947-shot2_0,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img55.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img78.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img87.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img123.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img125.jpg,Images/MSR-VTT-videoTestVideo_video9947-shot2_0/img148.jpg,500,18,0,2022-06-18_03h15.20.863,annotation,2021.2.3,Win32,32,,
