mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
3572630,space,14.573,space,11.333,0.3046875,0.0703125,1,0,0,ex4,space,11.812,space,19.426,space,3.182,-0.234375,0.114583333,1,0,0,image_1,0,0,0,18,1,1681,A group of people sitting at a table.,M,0,7,video-storytelling-videocamping_dBXYM3dQTSo-shot83_3,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img202.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img225.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img237.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img242.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img254.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img273.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img311.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img322.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img326.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot83_3/img351.jpg,1106,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.493489583,-0.166666667,1,0,0,image_5,0,1,1,43,1,1369,A man holding a hair dryer in his hands.,M,0,4,MSR-VTT-videoTestVideo_video7511-shot1_2,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img56.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img57.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img60.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img62.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img63.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img64.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img66.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img67.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img72.jpg,Images/MSR-VTT-videoTestVideo_video7511-shot1_2/img73.jpg,267,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.287760417,0.098958333,1,0,0,image_3,0,2,2,4,1,572,There is the most blur and you can see a woman with a black and white shirt superimposed on the grooms back. ,H,0,2,video-storytelling-videowedding_Bp8t824h5NE-shot59_1,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2110.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2195.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2202.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2207.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2214.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2222.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2258.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2270.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2285.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot59_1/img2365.jpg,936,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.063802083,0.13671875,1,0,0,image_2,0,3,3,50,1,1400,A person is pouring some food into a vase.,M,0,8,MSR-VTT-videoTestVideo_video7434-shot1_1,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img67.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img95.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img117.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img125.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img135.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img140.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img149.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img160.jpg,Images/MSR-VTT-videoTestVideo_video7434-shot1_1/img167.jpg,63,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.25,-0.182291667,1,0,0,image_8,0,4,4,29,1,1222,A patio with tables and chairs in front of a restaurant.,M,0,8,video-storytelling-videocamping_dBXYM3dQTSo-shot78_0,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img0.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img3.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img11.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img16.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img19.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img23.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img25.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img33.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img41.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot78_0/img43.jpg,198,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.46484375,-0.165364583,1,0,0,image_5,0,5,5,27,1,612,The woman's bottom teeth are visible but not her top teeth. Her right ear is slightly covering the cabinet behind it in the background but not the rest of her head.,H,0,5,YouCook-video0010-shot0_1,Images/YouCook-video0010-shot0_1/img180.jpg,Images/YouCook-video0010-shot0_1/img188.jpg,Images/YouCook-video0010-shot0_1/img194.jpg,Images/YouCook-video0010-shot0_1/img200.jpg,Images/YouCook-video0010-shot0_1/img204.jpg,Images/YouCook-video0010-shot0_1/img210.jpg,Images/YouCook-video0010-shot0_1/img216.jpg,Images/YouCook-video0010-shot0_1/img222.jpg,Images/YouCook-video0010-shot0_1/img232.jpg,Images/YouCook-video0010-shot0_1/img244.jpg,103,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.319010417,0.1015625,1,0,0,image_3,0,6,6,48,1,869,theres a red stain splattered on the floor just under the gun barrel,H,1,4,MSR-VTT-videoTestVideo_video8356-shot1_6,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img498.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img499.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img508.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img518.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img525.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img531.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img543.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img546.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img550.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_6/img554.jpg,1815,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.0234375,0.138020833,1,0,0,image_2,0,7,7,61,1,3,A grey elephant with golden leaves on it. ,H,,2,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.505208333,-0.135416667,1,0,0,image_5,0,8,8,37,1,821,A person driving a car.  Only one windshield wiper is seen. ,H,0,5,MSR-VTT-videoTestVideo_video9446-shot1_0,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img36.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img54.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img100.jpg,Images/MSR-VTT-videoTestVideo_video9446-shot1_0/img101.jpg,378,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.264322917,0.12109375,1,0,0,image_3,0,9,9,49,1,377,Four fingers can clearly be seen on her right hand.  Only her pointer fingernail can be seen. The other hand is not present. ,H,1,3,MSR-VTT-videoTestVideo_video7456-shot1_0,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img67.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img81.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img84.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img92.jpg,Images/MSR-VTT-videoTestVideo_video7456-shot1_0/img96.jpg,842,32,0,2022-06-16_01h17.25.469,annotation,2021.2.3,Win32,60.0024001,,
