mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
6899666,space,9.2641,space,1.1955,0.236979167,0.059895833,1,0,0,ex4,space,9.8876,space,1.7885,space,5.6321,0.194010417,0.09375,1,0,0,image_3,0,0,0,21,1,905,"There neck of the girl in orange is right against the right side, there is no space between her neck and the edge.",H,0,7,MSR-VTT-videoTestVideo_video7041-shot0_5,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img102.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img104.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img105.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img106.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img107.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img108.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img109.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img110.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img111.jpg,Images/MSR-VTT-videoTestVideo_video7041-shot0_5/img112.jpg,484,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,-0.23828125,-0.17578125,1,0,0,image_6,0,1,1,6,1,346,A woman is crossing in front of the picture with a ponytail.  The ponytail is blocking the bride's face. ,H,1,4,video-storytelling-videowedding_Bp8t824h5NE-shot55_3,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img501.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img510.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img516.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img519.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img522.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img525.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img528.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img531.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img552.jpg,Images/video-storytelling-videowedding_Bp8t824h5NE-shot55_3/img596.jpg,812,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,-0.498697917,0.119791667,1,0,0,image_0,0,2,2,25,1,1994,A man in a suit and tie standing in front of a computer.,M,1,2,MSR-VTT-videoTestVideo_video7224-shot1_2,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img323.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img332.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img338.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img347.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img383.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img396.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img405.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img452.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img484.jpg,Images/MSR-VTT-videoTestVideo_video7224-shot1_2/img507.jpg,1833,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.4921875,-0.154947917,1,0,0,image_9,0,3,3,57,1,286,"only the white measuring cup is visible but not eh hand holding it, while the fingertips of the hand holding the yellow object are visible",H,0,5,MSR-VTT-videoTestVideo_video7561-shot1_0,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img5.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img13.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img33.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img53.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img62.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img75.jpg,Images/MSR-VTT-videoTestVideo_video7561-shot1_0/img81.jpg,1536,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.544270833,0.194010417,1,0,0,image_4,0,4,4,13,1,342,The scene of the beach with the blue house is clear without any fading.,H,1,4,MSR-VTT-videoTestVideo_video9899-shot1_0,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img22.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img99.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img101.jpg,Images/MSR-VTT-videoTestVideo_video9899-shot1_0/img102.jpg,1232,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.484375,-0.177083333,1,0,0,image_9,0,5,5,38,1,576,The table like object that has a green base is gone from the image.  A tree with little purple flowers is seen on the far left of the image. ,H,0,8,MSR-VTT-videoTestVideo_video8203-shot1_2,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img109.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img112.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img116.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img120.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img123.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img133.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img141.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img150.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img160.jpg,Images/MSR-VTT-videoTestVideo_video8203-shot1_2/img188.jpg,1912,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.518229167,-0.216145833,1,0,0,image_9,0,6,6,0,1,1727,A cat is standing on a bed with a leg on it.,M,1,5,MSR-VTT-videoTestVideo_video9455-shot1_4,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img127.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img129.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img130.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img136.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img138.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img139.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img141.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img142.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img143.jpg,Images/MSR-VTT-videoTestVideo_video9455-shot1_4/img152.jpg,609,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,-0.045572917,0.080729167,1,0,0,image_2,0,7,7,3,1,1863,A black and white photo of a woman and a raccoon.,M,0,1,MSR-VTT-videoTestVideo_video7622-shot4_0,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img1.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img23.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img27.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img31.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_0/img38.jpg,853,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.071614583,0.09765625,1,0,0,image_2,0,8,8,2,1,1085,A couple of children playing with a bowl of peanut butter.,M,0,4,video-storytelling-videobirthday__amwPjAcoC8-shot61_4,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img133.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img135.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img138.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img140.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img142.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img143.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img145.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img146.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img147.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot61_4/img148.jpg,1770,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.5,0.109375,1,0,0,image_4,0,9,9,49,1,846,The picture is brighter.  The boy is smiling and you can see both his top and bottom teeth.  You can't see any hands. ,H,0,9,video-storytelling-videobirthday__amwPjAcoC8-shot11_1,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img35.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img41.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img46.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img56.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img101.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img112.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img118.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img120.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img121.jpg,Images/video-storytelling-videobirthday__amwPjAcoC8-shot11_1/img125.jpg,1491,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,0.067708333,0.096354167,1,0,0,image_2,0,10,10,58,1,0,Pair of black gloves,H,,2,open-images-510_3a241cb30d6e5319,Checks/check1/open-images-225_1442c0d0ef23d58bimg3.jpg,Checks/check1/open-images-2759_3a42708fe77398b7img8.jpg,Checks/check1/open-images-510_3a241cb30d6e5319img2.jpg,Checks/check1/open-images-2209_02c98146fb93ff17img1.jpg,Checks/check1/open-images-1553_0f128317e56a9d2fimg9.jpg,Checks/check1/open-images-2666_044d7c6d11e6b493img8.jpg,Checks/check1/open-images-2880_159294646083f545img4.jpg,Checks/check1/open-images-609_2dc0baa993a2bd25img5.jpg,Checks/check1/open-images-1854_2b15616b4f1080e7img2.jpg,Checks/check1/open-images-1435_1b0ce31951048765img8.jpg,,,1,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
,,,,,,,,,,,,,,,,,-0.0064,0.1,1,0,0,image_2,0,11,11,42,1,236,"The woman in the white hat is facing left, you can see her profile. The black hat is covering part of her cheek. You can see the end of the nose and the mouth of the person in the black hat, their sunglasses are mostly covered by the hat brim.",H,0,3,MSR-VTT-videoTestVideo_video8954-shot1_6,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img464.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img467.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img469.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img471.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img475.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img480.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img490.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img495.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img497.jpg,Images/MSR-VTT-videoTestVideo_video8954-shot1_6/img501.jpg,1465,30,0,2022-06-16_06h57.56.118,annotation,2021.2.3,Win32,69.83727914,,
