mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
8818324,space,7.9837,space,4.5213,0.295555556,0.073333333,1,0,0,ex4,space,5.0026,space,3.1763,space,6.1013,0.31,-0.144444444,1,0,0,image_8,0,0,0,24,1,1275,A couple of people standing next to a fence.,M,0,7,MSR-VTT-videoTestVideo_video8356-shot1_7,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img555.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img565.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img567.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img569.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img575.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img578.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img584.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img586.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img593.jpg,Images/MSR-VTT-videoTestVideo_video8356-shot1_7/img601.jpg,639,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.206666667,0.142222222,1,0,0,image_3,0,1,1,15,1,1515,A couple of people standing next to each other on a skateboard.,M,0,4,MSR-VTT-videoTestVideo_video7622-shot4_1,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img39.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img43.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img54.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img60.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img61.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img66.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img71.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img80.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img82.jpg,Images/MSR-VTT-videoTestVideo_video7622-shot4_1/img87.jpg,1714,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.222222222,0.168888889,1,0,0,image_3,0,2,2,19,1,1839,A man standing in front of a blue wall.,M,0,5,MSR-VTT-videoTestVideo_video9319-shot1_2,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img163.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img170.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img186.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img201.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img211.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img220.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img229.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img236.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img272.jpg,Images/MSR-VTT-videoTestVideo_video9319-shot1_2/img276.jpg,1594,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.308888889,0.127777778,1,0,0,image_1,0,3,3,9,1,1971,A woman standing in front of a brown bear.,M,0,7,video-storytelling-videocamping_dBXYM3dQTSo-shot55_1,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img64.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img103.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img138.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img151.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img162.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img177.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img180.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img193.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img202.jpg,Images/video-storytelling-videocamping_dBXYM3dQTSo-shot55_1/img205.jpg,33,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.245555556,0.157777778,1,0,0,image_1,0,4,4,33,1,1204,A person jumping up and down in the air.,M,0,3,MSR-VTT-videoTestVideo_video9623-shot1_2,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img149.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img151.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img154.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img158.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img165.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img166.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img168.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img173.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img174.jpg,Images/MSR-VTT-videoTestVideo_video9623-shot1_2/img175.jpg,1269,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.012222222,-0.152222222,1,0,0,image_7,0,5,5,48,1,114,Most of the hand is visible with it in the top right. The spoon is touching the bottom edge of the image.,H,1,2,MSR-VTT-videoTestVideo_video7705-shot1_0,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img12.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img25.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video7705-shot1_0/img36.jpg,1417,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.016666667,0.071111111,1,0,0,image_2,0,6,6,10,1,578,The man wearing a jersey with a number is in front with his arm up straight and the cheerleader to his right has her arm down.,H,0,3,MSR-VTT-videoTestVideo_video8064-shot5_0,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img10.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img31.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img34.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img37.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img39.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img41.jpg,Images/MSR-VTT-videoTestVideo_video8064-shot5_0/img43.jpg,1441,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.256666667,0.148888889,1,0,0,image_1,0,7,7,54,1,413,You can read the white text in the red rectangle on the object the boy is holding quite well.  There is no blur or glare on the text at all. ,H,0,2,video-storytelling-videochristmas_5RR_sRzKODA-shot23_7,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img300.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img305.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img307.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img311.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img313.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img317.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img319.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img321.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img326.jpg,Images/video-storytelling-videochristmas_5RR_sRzKODA-shot23_7/img329.jpg,1079,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,-0.012222222,0.15,1,0,0,image_2,0,8,8,6,1,1656,A woman standing in front of a kitchen door.,M,0,5,YouCook-video0010-shot0_1,Images/YouCook-video0010-shot0_1/img180.jpg,Images/YouCook-video0010-shot0_1/img188.jpg,Images/YouCook-video0010-shot0_1/img194.jpg,Images/YouCook-video0010-shot0_1/img200.jpg,Images/YouCook-video0010-shot0_1/img204.jpg,Images/YouCook-video0010-shot0_1/img210.jpg,Images/YouCook-video0010-shot0_1/img216.jpg,Images/YouCook-video0010-shot0_1/img222.jpg,Images/YouCook-video0010-shot0_1/img232.jpg,Images/YouCook-video0010-shot0_1/img244.jpg,1437,25,0,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
,,,,,,,,,,,,,,,,,0.002222222,0.185555556,1,0,0,image_2,0,9,9,58,1,0,Pair of black gloves,H,,2,open-images-510_3a241cb30d6e5319,Checks/check1/open-images-225_1442c0d0ef23d58bimg3.jpg,Checks/check1/open-images-2759_3a42708fe77398b7img8.jpg,Checks/check1/open-images-510_3a241cb30d6e5319img2.jpg,Checks/check1/open-images-2209_02c98146fb93ff17img1.jpg,Checks/check1/open-images-1553_0f128317e56a9d2fimg9.jpg,Checks/check1/open-images-2666_044d7c6d11e6b493img8.jpg,Checks/check1/open-images-2880_159294646083f545img4.jpg,Checks/check1/open-images-609_2dc0baa993a2bd25img5.jpg,Checks/check1/open-images-1854_2b15616b4f1080e7img2.jpg,Checks/check1/open-images-1435_1b0ce31951048765img8.jpg,,,1,2022-06-16_05h34.53.979,annotation,2021.2.3,Win32,60.0024001,,
