mturk,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,key_resp_6.keys,key_resp_6.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,N,caption,class_caption,model_guessed,target_idx,image_set,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,Q_id,block,is_check,date,expName,psychopyVersion,OS,frameRate,key_resp_7.keys,key_resp_7.rt
1668984,space,19.7602,space,7.3817,0.23046875,0.127604167,1,0,0,ex4,space,7.904,space,16.8319,space,2.2669,-0.204427083,-0.1875,1,0,0,image_6,0,0,0,57,1,1262,A person flying a kite in the water.,M,0,5,MSR-VTT-videoTestVideo_video8006-shot1_1,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img71.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img77.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img86.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img196.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img236.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img250.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img261.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img282.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img314.jpg,Images/MSR-VTT-videoTestVideo_video8006-shot1_1/img326.jpg,1606,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.03125,0.09765625,1,0,0,image_2,0,1,1,52,1,222,The man hasn't taken a sip and you can just see the very top of the water bottle.,H,0,1,video-storytelling-videocamping_EytINruY3-U-shot43_1,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img109.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img119.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img132.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img169.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img250.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img301.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img309.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img312.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img314.jpg,Images/video-storytelling-videocamping_EytINruY3-U-shot43_1/img326.jpg,761,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.01953125,-0.1640625,1,0,0,image_7,0,2,2,50,1,618,The alpaca nose is pointing straight up and located just under the highest leaf without touching it.  The alpaca mouth is closed.,H,0,5,MSR-VTT-videoTestVideo_video7295-shot1_4,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img60.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img62.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img63.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img65.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img67.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img68.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img69.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img70.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img71.jpg,Images/MSR-VTT-videoTestVideo_video7295-shot1_4/img72.jpg,1447,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.040364583,0.123697917,1,0,0,image_2,0,3,3,61,1,3,A grey elephant with golden leaves on it. ,H,,2,open-images-1745_0ed62fe71809b2f5,Checks/check4/open-images-2609_3f72daeb23764ecfimg6.jpg,Checks/check4/open-images-1928_60679e2899870e08img1.jpg,Checks/check4/open-images-1745_0ed62fe71809b2f5img2.jpg,Checks/check4/open-images-1811_9ae6351c7f7565edimg0.jpg,Checks/check4/open-images-1721_6f04da11945ea492img3.jpg,Checks/check4/open-images-1907_5f9be3e4ea5e22c7img2.jpg,Checks/check4/open-images-580_0ddffb9c25141999img1.jpg,Checks/check4/open-images-2924_0645dcbcf998fed9img3.jpg,Checks/check4/open-images-869_856ecbcb5faf76e3img8.jpg,Checks/check4/open-images-250_02039517e63a91fbimg1.jpg,,,1,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.4609375,-0.165364583,1,0,0,image_9,0,4,4,12,1,1885,A person standing in front of a door.,M,0,7,MSR-VTT-videoTestVideo_video9875-shot6_0,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img4.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img9.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img26.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img32.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img40.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img44.jpg,Images/MSR-VTT-videoTestVideo_video9875-shot6_0/img57.jpg,448,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.513020833,-0.180989583,1,0,0,image_9,0,5,5,23,1,1186,A man standing in front of a wall.,M,0,3,MSR-VTT-videoTestVideo_video8721-shot1_0,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img11.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img46.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img56.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img69.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img81.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img121.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img131.jpg,Images/MSR-VTT-videoTestVideo_video8721-shot1_0/img184.jpg,454,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,-0.463541667,0.09375,1,0,0,image_0,0,6,6,56,1,211,You can't see the handle of the wooden spoon at all and the spoon is covering the entire upper left hand part of the picture. ,H,0,6,MSR-VTT-videoTestVideo_video8191-shot4_0,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img7.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img14.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img16.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img17.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img19.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img21.jpg,Images/MSR-VTT-videoTestVideo_video8191-shot4_0/img23.jpg,506,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,-0.567708333,0.102864583,1,0,0,image_0,0,7,7,9,1,1649,A man standing in front of a white couch.,M,0,4,MSR-VTT-videoTestVideo_video8970-shot1_0,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img3.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img8.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img15.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img24.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img50.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img67.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img94.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img114.jpg,Images/MSR-VTT-videoTestVideo_video8970-shot1_0/img125.jpg,890,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,0.216145833,-0.131510417,1,0,0,image_8,0,8,8,29,1,1961,a close up of a woman with a cell phone in her hair.,M,0,9,MSR-VTT-videoTestVideo_video9412-shot1_0,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img18.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img72.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img86.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img93.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img95.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img98.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img99.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img118.jpg,Images/MSR-VTT-videoTestVideo_video9412-shot1_0/img130.jpg,1300,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
,,,,,,,,,,,,,,,,,-0.22265625,0.119791667,1,0,0,image_1,0,9,9,39,1,1612,A man in a suit standing in front of a microphone.,M,0,6,MSR-VTT-videoTestVideo_video9203-shot1_0,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img0.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img6.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img38.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img86.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img100.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img149.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img187.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img201.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img250.jpg,Images/MSR-VTT-videoTestVideo_video9203-shot1_0/img311.jpg,1353,4,0,2022-06-15_12h15.04.576,annotation,2021.2.3,Win32,69.86167389,,
